SEQN,RIAGENDR,RIDAGEYR,RIDRETH1,DMDEDUC2,DMDEDUC3,INDFMPIR,SDMVPSU,SDMVSTRA,SDDSRVYR
33307,1,51,4,3,NA,0.05,2,54,4
33308,2,32,4,5,NA,5,1,52,4
33309,2,28,4,4,NA,2.41,2,45,4
33310,1,1,1,NA,NA,0.54,1,56,4
33311,2,19,3,NA,13,0.69,1,46,4
33312,1,18,5,NA,13,0.31,2,52,4
33313,2,3,4,NA,NA,1.12,2,49,4
33314,2,1,1,NA,NA,2.18,1,56,4
33315,1,12,1,NA,6,0.88,1,57,4
33316,1,74,3,3,NA,1.39,2,53,4
33317,2,28,3,5,NA,5,1,54,4
33318,2,3,3,NA,NA,3.36,1,50,4
33319,2,46,4,3,NA,1,2,51,4
33320,2,85,4,2,NA,1.02,2,58,4
33321,1,63,3,4,NA,3.41,2,50,4
33322,2,0,5,NA,NA,3.73,1,46,4
33323,2,27,4,3,NA,1.81,2,51,4
33324,1,70,1,1,NA,NA,2,53,4
33325,1,14,1,NA,8,1.65,1,57,4
33326,1,0,3,NA,NA,2.74,1,48,4
33327,1,20,3,4,NA,5,1,52,4
33328,1,52,4,3,NA,1.42,1,52,4
33329,1,54,3,4,NA,1.99,2,44,4
33330,2,35,3,3,NA,1.14,1,45,4
33331,2,56,4,2,NA,0.65,1,56,4
33332,2,14,3,NA,8,4.55,1,48,4
33333,1,4,1,NA,NA,0.77,1,55,4
33334,2,14,4,NA,8,3.1,1,57,4
33335,1,54,3,3,NA,1.85,1,46,4
33336,1,0,1,NA,NA,0.7,2,55,4
33337,2,68,4,1,NA,1.51,2,49,4
33338,2,85,3,4,NA,1.95,1,45,4
33339,2,4,3,NA,NA,1.03,1,47,4
33340,2,2,1,NA,NA,0.5,1,49,4
33341,1,5,4,NA,NA,0.12,1,54,4
33342,2,0,4,NA,NA,0.19,2,49,4
33343,2,0,1,NA,NA,5,2,52,4
33344,1,27,4,3,NA,5,1,51,4
33345,2,46,3,5,NA,1.02,2,55,4
33346,2,72,1,3,NA,2.21,2,54,4
33347,1,45,1,2,NA,1.39,2,57,4
33348,1,23,1,1,NA,0.49,1,50,4
33349,2,19,5,NA,15,NA,1,50,4
33350,1,2,4,NA,NA,1.07,2,51,4
33351,2,16,1,NA,9,0.76,2,54,4
33352,1,12,1,NA,6,3.85,2,57,4
33353,1,1,3,NA,NA,3.32,1,48,4
33354,1,0,1,NA,NA,0.48,2,58,4
33355,1,14,4,NA,8,5,1,55,4
33356,1,70,1,3,NA,2.8,2,57,4
33357,2,45,1,4,NA,2.24,2,54,4
33358,2,29,1,2,NA,2.43,1,57,4
33359,2,23,1,2,NA,2.07,1,57,4
33360,1,28,4,3,NA,2.61,1,54,4
33361,1,6,4,NA,0,2.23,1,56,4
33362,2,56,3,3,NA,4.68,1,49,4
33363,2,57,3,5,NA,5,2,48,4
33364,1,48,1,1,NA,4.65,1,58,4
33365,1,59,1,1,NA,0.86,2,55,4
33366,2,17,3,NA,11,5,1,47,4
33367,2,14,3,NA,8,2.56,2,50,4
33368,1,13,1,NA,7,2.33,1,56,4
33369,1,1,1,NA,NA,2.59,1,46,4
33370,2,42,1,3,NA,5,1,51,4
33371,2,21,2,2,NA,1.07,2,45,4
33372,2,21,3,4,NA,5,2,46,4
33373,2,0,3,NA,NA,NA,2,44,4
33374,1,42,1,4,NA,0.82,2,56,4
33375,2,31,3,5,NA,3.42,1,50,4
33376,2,23,3,4,NA,3.41,2,56,4
33377,2,51,4,5,NA,5,1,50,4
33378,1,3,3,NA,NA,0.23,1,49,4
33379,2,24,1,1,NA,1.24,1,50,4
33380,2,12,1,NA,6,0.22,1,58,4
33381,2,18,5,NA,15,5,2,45,4
33382,1,5,4,NA,NA,0.37,2,48,4
33383,1,67,2,2,NA,1.48,1,55,4
33384,1,19,4,NA,15,2.92,1,51,4
33385,2,64,3,5,NA,2.22,1,57,4
33386,1,8,4,NA,0,0.34,2,51,4
33387,1,50,3,3,NA,2.94,1,46,4
33388,2,0,4,NA,NA,5,1,52,4
33389,1,17,2,NA,13,2.41,2,52,4
33390,1,46,4,3,NA,3.46,1,51,4
33391,2,6,3,NA,0,1,2,44,4
33392,1,6,3,NA,0,5,1,50,4
33393,2,7,4,NA,1,0.39,1,49,4
33394,1,6,4,NA,1,1.2,2,48,4
33395,2,9,4,NA,1,0.6,2,50,4
33396,2,7,1,NA,1,0.86,2,49,4
33397,1,25,3,4,NA,0.92,2,48,4
33398,1,0,1,NA,NA,0.87,2,58,4
33399,1,12,1,NA,5,2.99,2,55,4
33400,1,62,3,4,NA,2.71,2,44,4
33401,1,23,3,4,NA,1.76,1,52,4
33402,2,15,3,NA,9,3.1,1,57,4
33403,2,10,1,NA,4,0.72,2,49,4
33404,2,17,3,NA,11,4.97,1,50,4
33405,1,3,1,NA,NA,0.19,1,48,4
33406,2,53,3,4,NA,5,2,48,4
33407,2,4,1,NA,NA,1.09,2,49,4
33408,1,4,4,NA,NA,0.44,1,51,4
33409,1,21,1,2,NA,0.93,1,54,4
33410,2,43,3,4,NA,0.96,2,46,4
33411,1,12,1,NA,6,1.35,2,56,4
33412,1,29,1,2,NA,0.41,2,56,4
33413,2,34,3,3,NA,3,2,47,4
33414,1,21,1,1,NA,0.85,1,53,4
33415,2,14,4,NA,8,0.72,1,55,4
33416,1,70,3,1,NA,1.56,1,46,4
33417,2,3,5,NA,NA,4.02,1,51,4
33418,2,10,3,NA,4,1.33,1,48,4
33419,2,70,1,1,NA,NA,1,53,4
33420,2,74,3,5,NA,1.74,2,50,4
33421,1,5,1,NA,NA,4.05,2,54,4
33422,2,3,4,NA,NA,1.06,1,52,4
33423,2,17,1,NA,11,1.1,2,58,4
33424,2,17,3,NA,9,1.02,2,57,4
33425,1,44,4,3,NA,5,2,51,4
33426,1,43,3,4,NA,1.64,1,45,4
33427,2,1,1,NA,NA,0.67,1,58,4
33428,1,62,3,1,NA,2.49,1,45,4
33429,2,16,3,NA,10,5,2,48,4
33430,2,42,4,5,NA,4.22,2,54,4
33431,2,2,3,NA,NA,2.56,2,50,4
33432,2,15,1,NA,9,0.64,2,56,4
33433,1,4,1,NA,NA,1,2,53,4
33434,1,8,4,NA,1,1.19,2,51,4
33435,1,7,1,NA,1,1.03,1,56,4
33436,1,19,3,NA,13,0.92,1,54,4
33437,1,41,5,4,NA,0.97,1,47,4
33438,1,7,1,NA,1,2.75,2,57,4
33439,2,7,1,NA,1,0.47,1,54,4
33440,2,4,1,NA,NA,1.23,2,55,4
33441,2,26,3,5,NA,5,1,55,4
33442,1,16,1,NA,10,1.26,2,55,4
33443,1,35,3,3,NA,1.36,2,53,4
33444,1,12,4,NA,6,2.99,2,53,4
33445,2,27,2,4,NA,4.25,2,52,4
33446,1,37,3,5,NA,5,2,52,4
33447,2,28,1,3,NA,1.77,1,54,4
33448,2,13,4,NA,6,1.89,2,58,4
33449,2,15,4,NA,8,2.23,1,56,4
33450,1,64,3,3,NA,5,2,47,4
33451,2,47,4,4,NA,0.99,1,44,4
33452,1,59,3,4,NA,5,2,50,4
33453,2,6,1,NA,0,1.19,2,53,4
33454,1,84,4,2,NA,1.12,1,55,4
33455,2,8,4,NA,1,0.52,1,49,4
33456,2,3,1,NA,NA,0.62,1,58,4
33457,1,62,1,1,NA,NA,1,58,4
33458,1,8,4,NA,1,3,2,51,4
33459,1,0,5,NA,NA,3.01,2,48,4
33460,1,4,4,NA,NA,2.1,2,49,4
33461,1,14,4,NA,8,3.11,1,51,4
33462,1,17,5,NA,11,NA,2,58,4
33463,1,5,3,NA,NA,4.82,1,56,4
33464,1,46,1,2,NA,1.2,1,58,4
33465,2,12,1,NA,6,2.84,1,57,4
33466,2,16,3,NA,10,3.44,1,54,4
33467,1,60,3,3,NA,3.31,2,50,4
33468,1,22,3,3,NA,NA,2,57,4
33469,2,46,3,4,NA,5,1,45,4
33470,1,12,3,NA,6,2.1,2,46,4
33471,2,18,3,NA,13,3.12,1,46,4
33472,1,3,3,NA,NA,0.69,1,46,4
33473,2,39,3,3,NA,2.63,1,45,4
33474,2,62,3,4,NA,1.25,1,44,4
33475,2,13,1,NA,7,5,2,48,4
33476,1,49,3,5,NA,5,2,47,4
33477,1,29,4,4,NA,2.51,1,44,4
33478,2,70,3,5,NA,5,2,52,4
33479,2,15,3,NA,9,1.51,2,44,4
33480,2,0,1,NA,NA,NA,2,56,4
33481,2,0,1,NA,NA,0.33,2,56,4
33482,1,1,4,NA,NA,NA,2,45,4
33483,2,60,4,2,NA,2.26,2,51,4
33484,2,16,3,NA,10,4.65,1,54,4
33485,2,44,1,1,NA,2.07,1,56,4
33486,1,0,5,NA,NA,1.43,1,57,4
33487,1,39,3,3,NA,0.51,2,53,4
33488,1,13,3,NA,7,0.77,1,48,4
33489,2,32,3,5,NA,5,2,45,4
33490,2,77,4,4,NA,1.78,2,51,4
33491,1,9,3,NA,3,3.21,2,44,4
33492,1,45,4,3,NA,3.37,2,49,4
33493,1,0,1,NA,NA,NA,1,53,4
33494,2,11,4,NA,5,0.71,1,47,4
33495,1,1,2,NA,NA,1.87,2,45,4
33496,2,50,3,5,NA,5,1,53,4
33497,1,11,1,NA,5,2.4,2,53,4
33498,1,1,1,NA,NA,0.84,2,57,4
33499,1,4,4,NA,NA,3.54,1,53,4
33500,1,53,4,2,NA,2.71,2,49,4
33501,2,18,1,NA,13,0.86,2,54,4
33502,1,7,4,NA,1,0.48,1,50,4
33503,2,16,3,NA,10,1.16,2,44,4
33504,2,17,1,NA,12,1.09,1,55,4
33505,1,15,1,NA,9,3.1,2,58,4
33506,2,46,1,3,NA,1.53,2,54,4
33507,1,13,4,NA,6,0.85,2,50,4
33508,2,16,2,NA,10,5,1,55,4
33509,1,32,1,5,NA,2.72,1,56,4
33510,1,6,2,NA,0,0.95,2,49,4
33511,2,0,1,NA,NA,0.56,2,56,4
33512,2,17,1,NA,10,0.93,2,58,4
33513,1,2,1,NA,NA,1.58,2,55,4
33514,2,9,3,NA,3,3.73,1,46,4
33515,1,60,1,1,NA,0.63,1,53,4
33516,2,7,3,NA,1,2.99,2,46,4
33517,1,71,1,1,NA,1.84,2,54,4
33518,1,20,3,3,NA,1.71,2,46,4
33519,1,39,5,5,NA,2.3,1,52,4
33520,1,74,3,5,NA,2.46,2,49,4
33521,2,0,3,NA,NA,5,1,57,4
33522,1,5,1,NA,NA,1.93,2,57,4
33523,2,11,1,NA,4,2.35,2,56,4
33524,2,15,1,NA,9,2.33,1,54,4
33525,2,8,3,NA,2,4.42,1,57,4
33526,2,9,3,NA,2,3.12,2,47,4
33527,1,63,3,3,NA,1.92,1,46,4
33528,1,23,4,4,NA,1.96,2,51,4
33529,2,30,3,2,NA,1.77,1,45,4
33530,2,56,3,3,NA,4.29,1,50,4
33531,1,82,3,4,NA,3.24,1,46,4
33532,2,38,4,4,NA,2.56,2,57,4
33533,1,10,3,NA,4,5,1,57,4
33534,1,78,3,1,NA,1.21,2,44,4
33535,1,17,4,NA,10,2.18,1,44,4
33536,1,22,3,4,NA,5,1,44,4
33537,1,4,3,NA,NA,4.3,2,47,4
33538,1,19,1,NA,15,0.93,1,56,4
33539,2,17,4,NA,11,3.31,2,51,4
33540,1,13,3,NA,7,4.96,1,46,4
33541,2,28,3,5,NA,5,2,46,4
33542,2,15,1,NA,9,1.28,1,56,4
33543,1,76,3,3,NA,3.41,2,47,4
33544,2,38,3,5,NA,5,2,56,4
33545,1,18,1,NA,11,0.89,2,58,4
33546,2,29,1,2,NA,4.5,2,57,4
33547,1,24,1,3,NA,3.86,2,52,4
33548,2,6,5,NA,0,0.41,1,45,4
33549,2,17,4,NA,10,1.34,1,55,4
33550,1,14,1,NA,7,4.13,1,58,4
33551,1,76,3,5,NA,NA,2,58,4
33552,2,67,5,1,NA,0.39,1,54,4
33553,2,14,4,NA,9,1.51,2,48,4
33554,1,39,4,3,NA,2.65,1,47,4
33555,2,3,1,NA,NA,1.16,1,54,4
33556,2,14,3,NA,7,2.6,2,54,4
33557,2,16,3,NA,10,2.71,1,47,4
33558,1,18,4,NA,12,0.77,1,52,4
33559,2,24,4,4,NA,1.17,1,45,4
33560,1,12,2,NA,5,4.1,1,52,4
33561,2,83,3,3,NA,1.21,1,54,4
33562,2,48,5,5,NA,5,2,52,4
33563,2,54,3,3,NA,3.01,2,53,4
33564,2,85,3,4,NA,1.89,2,47,4
33565,1,57,3,3,NA,1.44,2,50,4
33566,1,82,3,2,NA,1.37,2,56,4
33567,1,73,3,4,NA,1.25,1,58,4
33568,1,17,4,NA,11,3.11,1,51,4
33569,2,79,3,3,NA,2.61,2,47,4
33570,2,44,4,3,NA,5,2,57,4
33571,1,0,1,NA,NA,NA,2,49,4
33572,1,3,1,NA,NA,NA,1,53,4
33573,1,18,5,NA,12,2.61,2,52,4
33574,1,24,3,2,NA,1.93,1,49,4
33575,1,13,3,NA,6,3.5,2,47,4
33576,2,68,3,3,NA,2.68,2,44,4
33577,2,55,3,4,NA,0.63,1,52,4
33578,2,13,3,NA,6,4.82,2,48,4
33579,2,17,1,NA,66,NA,1,48,4
33580,2,3,3,NA,NA,0.75,2,51,4
33581,2,15,4,NA,8,1.55,1,47,4
33582,2,21,3,3,NA,1.02,2,46,4
33583,2,16,3,NA,9,1.27,2,47,4
33584,1,14,4,NA,8,1.75,2,51,4
33585,1,50,3,4,NA,0.87,1,47,4
33586,2,4,2,NA,NA,0.8,1,51,4
33587,2,45,3,4,NA,3.21,2,57,4
33588,2,18,1,NA,11,NA,2,56,4
33589,2,20,5,4,NA,0.83,1,46,4
33590,1,12,3,NA,6,3.36,2,47,4
33591,2,65,1,5,NA,2.3,2,54,4
33592,1,62,4,3,NA,5,2,45,4
33593,2,5,1,NA,NA,NA,2,57,4
33594,1,75,4,5,NA,3.75,2,45,4
33595,2,18,3,NA,15,4.35,1,48,4
33596,2,32,4,1,NA,0.53,1,45,4
33597,2,59,5,1,NA,3.11,1,58,4
33598,1,24,3,5,NA,4.59,2,56,4
33599,1,4,3,NA,NA,1.5,2,46,4
33600,2,37,3,5,NA,5,2,47,4
33601,2,2,1,NA,NA,0.84,2,55,4
33602,1,40,2,4,NA,1.5,2,52,4
33603,1,2,3,NA,NA,0.83,1,45,4
33604,2,59,3,2,NA,2.27,2,53,4
33605,2,68,3,4,NA,1.22,1,54,4
33606,2,31,4,3,NA,1.62,2,48,4
33607,2,27,3,4,NA,1.95,1,49,4
33608,1,39,3,5,NA,5,2,48,4
33609,2,16,4,NA,10,1.87,2,50,4
33610,1,17,3,NA,10,0.97,1,47,4
33611,2,9,5,NA,2,1.36,2,56,4
33612,1,35,3,5,NA,5,2,47,4
33613,2,2,3,NA,NA,1.78,2,49,4
33614,2,65,3,3,NA,3.79,2,49,4
33615,2,10,4,NA,4,5,2,48,4
33616,1,48,4,3,NA,5,2,54,4
33617,1,48,3,3,NA,4.68,1,46,4
33618,1,10,4,NA,3,1,2,45,4
33619,1,12,2,NA,5,1.24,1,45,4
33620,2,49,3,5,NA,5,1,52,4
33621,1,63,3,5,NA,4.68,1,55,4
33622,2,5,3,NA,NA,2.2,1,53,4
33623,2,1,4,NA,NA,0.85,1,45,4
33624,1,44,4,5,NA,NA,1,54,4
33625,2,81,3,3,NA,1.56,1,52,4
33626,2,0,3,NA,NA,0.75,1,49,4
33627,1,46,3,5,NA,5,1,44,4
33628,1,3,3,NA,NA,0.94,1,46,4
33629,2,34,3,3,NA,3.62,1,45,4
33630,2,36,4,2,NA,0.34,2,45,4
33631,1,67,4,1,NA,2.04,2,58,4
33632,2,26,2,2,NA,0.4,2,49,4
33633,2,15,3,NA,9,3.72,1,47,4
33634,1,50,3,4,NA,1.53,2,53,4
33635,1,44,3,3,NA,5,2,44,4
33636,1,2,1,NA,NA,0.4,2,56,4
33637,2,28,3,4,NA,3.25,2,44,4
33638,1,1,3,NA,NA,4.3,2,47,4
33639,1,16,4,NA,10,0.72,1,55,4
33640,2,85,3,1,NA,1.22,2,47,4
33641,1,17,4,NA,10,0.38,1,49,4
33642,2,77,3,4,NA,3.56,2,46,4
33643,2,41,3,4,NA,1.33,1,48,4
33644,2,7,3,NA,0,4.42,1,57,4
33645,2,25,1,4,NA,4.22,2,58,4
33646,1,63,3,4,NA,4.22,2,48,4
33647,1,35,4,5,NA,2.35,2,50,4
33648,2,17,3,NA,11,2.73,2,49,4
33649,1,85,3,3,NA,NA,1,45,4
33650,2,0,1,NA,NA,5,1,57,4
33651,1,4,1,NA,NA,NA,2,46,4
33652,1,32,4,3,NA,2.14,2,50,4
33653,2,12,4,NA,7,4.47,1,51,4
33654,2,4,1,NA,NA,0.31,1,56,4
33655,2,37,3,5,NA,5,2,56,4
33656,2,10,1,NA,3,NA,1,56,4
33657,2,23,4,3,NA,0.16,1,50,4
33658,2,41,3,5,NA,1.63,2,56,4
33659,2,35,4,3,NA,1.03,1,49,4
33660,2,59,3,5,NA,5,2,56,4
33661,2,7,3,NA,0,0.99,2,46,4
33662,2,45,3,5,NA,1.82,2,44,4
33663,1,76,3,5,NA,1.29,1,54,4
33664,1,1,1,NA,NA,4.3,2,56,4
33665,2,12,4,NA,5,1.41,1,49,4
33666,1,71,3,4,NA,3.41,2,56,4
33667,1,79,1,2,NA,2.61,2,58,4
33668,2,48,4,4,NA,3.48,1,50,4
33669,1,46,3,5,NA,5,2,44,4
33670,1,17,3,NA,10,2.49,1,49,4
33671,1,3,4,NA,NA,1.12,2,49,4
33672,2,3,3,NA,NA,1.16,1,54,4
33673,1,85,3,4,NA,1.19,2,56,4
33674,2,10,1,NA,3,3,2,56,4
33675,2,56,3,4,NA,1.6,2,53,4
33676,1,17,4,NA,10,3.64,2,54,4
33677,1,13,4,NA,6,1.31,1,47,4
33678,1,20,1,4,NA,NA,1,57,4
33679,1,14,3,NA,9,2.55,1,48,4
33680,2,16,2,NA,9,1.29,1,44,4
33681,1,29,3,5,NA,5,1,52,4
33682,2,38,3,5,NA,5,1,44,4
33683,1,49,1,1,NA,3.01,2,58,4
33684,1,74,3,3,NA,2.61,1,55,4
33685,2,2,1,NA,NA,1.81,2,56,4
33686,2,2,5,NA,NA,5,2,48,4
33687,2,53,1,1,NA,0.74,2,53,4
33688,1,76,3,3,NA,2.34,1,48,4
33689,1,2,3,NA,NA,1.84,2,44,4
33690,2,27,2,3,NA,1.62,1,53,4
33691,2,58,4,3,NA,1.55,1,49,4
33692,1,2,1,NA,NA,0.66,1,57,4
33693,2,15,3,NA,9,2.58,1,48,4
33694,1,54,3,3,NA,2.42,2,48,4
33695,1,16,3,NA,9,5,2,46,4
33696,1,61,3,3,NA,2.49,2,46,4
33697,1,5,4,NA,NA,1.4,2,56,4
33698,1,75,3,1,NA,1.21,2,44,4
33699,1,37,4,5,NA,5,1,52,4
33700,1,29,2,5,NA,1.55,1,58,4
33701,2,4,1,NA,NA,4.6,1,57,4
33702,2,11,2,NA,5,0.37,1,58,4
33703,2,3,5,NA,NA,0.78,1,44,4
33704,1,10,3,NA,5,5,2,47,4
33705,2,4,1,NA,NA,2.89,1,54,4
33706,1,2,3,NA,NA,0.39,1,47,4
33707,1,1,1,NA,NA,0.46,1,55,4
33708,1,16,1,NA,10,2.33,1,54,4
33709,1,53,3,4,NA,2.61,1,54,4
33710,2,2,4,NA,NA,3.62,1,48,4
33711,1,20,1,3,NA,5,2,57,4
33712,2,23,1,4,NA,1.56,1,54,4
33713,1,62,5,5,NA,5,2,53,4
33714,1,81,1,1,NA,1.19,2,54,4
33715,2,45,4,5,NA,2.33,1,47,4
33716,1,25,2,2,NA,1.18,2,45,4
33717,2,2,1,NA,NA,0.9,2,50,4
33718,1,10,4,NA,4,0.44,2,51,4
33719,1,12,3,NA,6,2.12,1,57,4
33720,1,16,3,NA,10,5,2,53,4
33721,1,19,3,NA,13,5,1,53,4
33722,1,15,5,NA,9,5,1,46,4
33723,1,1,3,NA,NA,5,2,46,4
33724,1,20,1,3,NA,NA,1,53,4
33725,2,76,3,1,NA,1.85,1,46,4
33726,1,66,1,1,NA,0.94,1,56,4
33727,2,57,4,4,NA,2.1,1,50,4
33728,1,34,1,3,NA,4.39,2,56,4
33729,2,69,4,3,NA,1.95,1,52,4
33730,2,46,3,3,NA,NA,2,57,4
33731,1,26,4,2,NA,1.16,2,57,4
33732,2,8,1,NA,2,1.65,1,57,4
33733,1,15,3,NA,10,3.75,2,44,4
33734,1,25,1,1,NA,0.95,1,56,4
33735,2,36,3,5,NA,5,2,54,4
33736,2,54,3,4,NA,1.05,2,48,4
33737,2,47,3,5,NA,3.21,2,44,4
33738,2,52,4,4,NA,5,2,45,4
33739,1,25,3,5,NA,3.67,2,52,4
33740,2,29,1,2,NA,0.98,1,57,4
33741,1,12,3,NA,6,5,2,56,4
33742,1,20,4,4,NA,2.11,1,51,4
33743,1,26,4,3,NA,1.24,1,51,4
33744,2,48,3,3,NA,0.94,1,49,4
33745,1,46,3,5,NA,5,1,57,4
33746,1,16,5,NA,8,0.51,1,56,4
33747,2,7,2,NA,1,0.21,2,45,4
33748,2,39,4,2,NA,0.56,1,50,4
33749,1,2,3,NA,NA,2.71,2,48,4
33750,1,29,3,3,NA,2.75,2,51,4
33751,1,51,3,4,NA,2.51,1,48,4
33752,2,2,1,NA,NA,NA,1,48,4
33753,2,18,1,NA,12,2.25,2,53,4
33754,1,48,1,4,NA,5,1,55,4
33755,2,23,3,2,NA,4.05,2,54,4
33756,2,43,3,4,NA,5,1,53,4
33757,1,17,4,NA,11,3.72,2,45,4
33758,1,1,4,NA,NA,1.86,1,52,4
33759,2,4,3,NA,NA,1.54,2,55,4
33760,1,5,1,NA,NA,0.93,2,49,4
33761,1,54,3,5,NA,5,1,45,4
33762,1,44,3,5,NA,5,1,52,4
33763,2,0,1,NA,NA,1.57,1,58,4
33764,2,3,4,NA,NA,1.21,1,49,4
33765,1,41,4,4,NA,3.57,2,44,4
33766,1,15,1,NA,9,NA,2,56,4
33767,2,47,1,5,NA,4.92,2,54,4
33768,2,65,3,3,NA,3.99,1,46,4
33769,1,67,3,3,NA,NA,1,47,4
33770,1,47,3,3,NA,4.76,2,47,4
33771,1,66,1,1,NA,0.75,1,57,4
33772,1,1,1,NA,NA,1.15,2,54,4
33773,1,6,1,NA,0,1.24,1,57,4
33774,2,32,3,4,NA,5,1,47,4
33775,1,50,4,5,NA,5,2,48,4
33776,2,4,4,NA,NA,1.71,2,54,4
33777,1,33,1,3,NA,5,1,46,4
33778,1,40,3,2,NA,1.91,1,46,4
33779,1,17,3,NA,66,0.6,2,44,4
33780,2,32,4,3,NA,3,2,51,4
33781,2,6,3,NA,0,5,2,44,4
33782,1,9,4,NA,3,1.4,1,49,4
33783,1,18,1,NA,11,NA,2,44,4
33784,2,54,3,5,NA,5,1,49,4
33785,1,4,3,NA,NA,5,1,44,4
33786,1,6,1,NA,1,2.62,1,47,4
33787,2,14,4,NA,7,0.86,2,55,4
33788,2,18,4,NA,13,0.23,1,49,4
33789,2,25,4,4,NA,2.05,2,46,4
33790,1,17,4,NA,10,4.13,1,50,4
33791,1,5,5,NA,NA,2.4,2,54,4
33792,2,73,1,1,NA,0.65,1,56,4
33793,1,76,3,5,NA,2.5,2,47,4
33794,1,0,1,NA,NA,1.62,1,56,4
33795,2,18,3,NA,13,1.71,2,44,4
33796,2,81,3,4,NA,2.04,1,46,4
33797,2,45,1,4,NA,1.64,2,55,4
33798,1,50,4,4,NA,0.41,1,44,4
33799,1,18,4,NA,11,3.64,2,45,4
33800,2,18,4,NA,13,0.08,1,49,4
33801,2,13,3,NA,6,3.63,1,57,4
33802,1,49,3,3,NA,3.61,2,50,4
33803,2,38,3,3,NA,2.07,1,50,4
33804,2,0,1,NA,NA,1.32,2,54,4
33805,1,28,4,2,NA,5,2,50,4
33806,2,55,3,5,NA,5,2,51,4
33807,2,0,1,NA,NA,NA,1,56,4
33808,1,74,1,1,NA,NA,2,56,4
33809,2,14,4,NA,7,0.44,2,51,4
33810,2,13,3,NA,7,2.65,2,48,4
33811,1,16,1,NA,10,2.14,2,58,4
33812,1,80,4,1,NA,0.65,2,50,4
33813,2,10,4,NA,4,5,2,45,4
33814,1,22,1,1,NA,0.65,2,51,4
33815,2,14,1,NA,6,0.99,2,54,4
33816,2,15,3,NA,9,2.65,1,54,4
33817,2,68,3,5,NA,1.09,1,55,4
33818,1,6,5,NA,0,2.06,1,56,4
33819,1,84,3,5,NA,3.12,1,47,4
33820,1,3,3,NA,NA,3.75,2,53,4
33821,1,25,1,2,NA,3.16,2,49,4
33822,1,51,3,4,NA,4.44,1,57,4
33823,1,24,2,5,NA,4.08,2,52,4
33824,2,9,1,NA,3,2.33,1,56,4
33825,2,61,1,1,NA,0.55,1,58,4
33826,2,1,4,NA,NA,3.17,2,54,4
33827,2,43,3,3,NA,4.39,1,56,4
33828,1,19,4,NA,11,0.56,2,51,4
33829,1,0,3,NA,NA,3,1,50,4
33830,1,16,3,NA,10,5,2,52,4
33831,1,16,5,NA,8,4.87,1,51,4
33832,1,77,3,4,NA,2.73,1,49,4
33833,1,16,4,NA,10,1.51,2,45,4
33834,1,13,1,NA,7,1.5,1,58,4
33835,1,9,1,NA,3,0.31,2,57,4
33836,1,19,4,NA,12,0.48,2,50,4
33837,2,1,2,NA,NA,0.53,2,45,4
33838,2,57,3,3,NA,2.88,2,50,4
33839,1,13,5,NA,7,0.68,2,49,4
33840,2,35,3,5,NA,3.13,1,55,4
33841,2,21,4,2,NA,1.5,2,56,4
33842,2,19,1,NA,66,0.8,1,56,4
33843,2,0,1,NA,NA,0.51,1,57,4
33844,1,13,1,NA,6,5,2,55,4
33845,1,31,1,3,NA,NA,2,55,4
33846,2,10,1,NA,4,1.46,1,54,4
33847,2,45,1,2,NA,0.51,2,54,4
33848,1,19,4,NA,13,1.59,2,45,4
33849,2,48,4,4,NA,5,1,47,4
33850,2,14,1,NA,8,0.86,1,57,4
33851,1,18,3,NA,14,0.94,1,45,4
33852,1,23,3,4,NA,4.22,2,48,4
33853,1,69,2,5,NA,5,2,52,4
33854,2,63,1,2,NA,0.9,1,58,4
33855,1,11,1,NA,5,5,2,55,4
33856,2,21,4,4,NA,0.63,1,49,4
33857,2,17,5,NA,11,NA,2,54,4
33858,1,19,1,NA,13,0.87,2,49,4
33859,1,0,1,NA,NA,0.39,1,57,4
33860,2,42,1,5,NA,5,2,57,4
33861,1,81,3,3,NA,2.03,1,45,4
33862,1,3,5,NA,NA,0.6,2,53,4
33863,1,16,4,NA,10,5,2,48,4
33864,2,61,3,5,NA,5,2,44,4
33865,1,0,1,NA,NA,0.93,1,57,4
33866,2,46,4,5,NA,5,2,51,4
33867,1,29,3,5,NA,4.7,1,55,4
33868,2,4,2,NA,NA,1.71,1,50,4
33869,2,2,1,NA,NA,NA,2,58,4
33870,1,17,4,NA,12,NA,2,45,4
33871,2,62,4,2,NA,NA,2,45,4
33872,2,15,4,NA,9,2.11,1,51,4
33873,2,2,1,NA,NA,1.08,2,57,4
33874,2,32,1,4,NA,1.49,1,54,4
33875,1,4,4,NA,NA,2.35,2,56,4
33876,1,49,3,3,NA,5,1,44,4
33877,2,30,3,4,NA,4.39,1,45,4
33878,1,0,1,NA,NA,1.12,1,54,4
33879,2,29,3,3,NA,0.75,1,46,4
33880,2,29,3,4,NA,1.3,2,44,4
33881,1,29,4,2,NA,NA,1,49,4
33882,2,16,3,NA,10,3.88,2,48,4
33883,1,0,1,NA,NA,0.8,1,56,4
33884,1,10,4,NA,4,2.56,2,56,4
33885,2,40,3,5,NA,5,1,57,4
33886,1,11,3,NA,5,5,2,55,4
33887,1,0,1,NA,NA,1.32,2,47,4
33888,2,12,4,NA,6,5,2,45,4
33889,1,13,1,NA,7,0.95,1,57,4
33890,2,16,1,NA,8,0.96,2,49,4
